id,name,power,category,subcategory,brand,running_cost_per_year,energy_rating,efficiency,source,model_number,water_per_cycle_liters,water_per_year_liters,capacity_kg,place_settings
"etl_8_86498","SK 530P-151-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86497","SK 530P-111-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86496","SK 530P-750-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86495","SK 530P-550-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86494","SK 530P-370-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86493","SK 530P-250-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86492","SK 510P-112-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86491","SK 510P-751-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86490","SK 510P-551-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86489","SK 510P-401-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86488","SK 510P-301-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86487","SK 510P-221-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86486","SK 510P-151-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86485","SK 510P-111-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86484","SK 510P-750-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86483","SK 510P-550-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86482","SK 510P-370-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86481","SK 510P-250-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86480","SK 510P-221-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86479","SK 510P-151-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86478","SK 510P-111-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86477","SK 510P-750-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86476","SK 510P-550-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86475","SK 510P-370-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86474","SK 510P-250-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86450","SK 500P-112-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86449","SK 500P-751-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86448","SK 500P-551-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86447","SK 500P-401-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86446","SK 500P-301-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86445","SK 500P-221-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86444","SK 500P-151-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86443","SK 500P-111-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86442","SK 500P-750-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86441","SK 500P-550-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86440","SK 500P-370-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86439","SK 500P-250-340-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86438","SK 500P-221-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86437","SK 500P-151-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86436","SK 500P-111-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86435","SK 500P-750-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86434","SK 500P-550-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_8_86433","SK 500P-370-123-A","Appliances","Heating, Ventilation and Air Conditioning (HVAC) Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86432","SK 500P-250-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86504","SK 530P-111-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86503","SK 530P-750-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86502","SK 530P-550-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86501","SK 530P-370-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86500","SK 530P-250-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86499","SK 530P-221-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86498","SK 530P-151-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86497","SK 530P-111-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86496","SK 530P-750-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86495","SK 530P-550-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86494","SK 530P-370-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86493","SK 530P-250-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86492","SK 510P-112-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86491","SK 510P-751-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86490","SK 510P-551-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86489","SK 510P-401-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86488","SK 510P-301-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86487","SK 510P-221-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86486","SK 510P-151-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86485","SK 510P-111-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86484","SK 510P-750-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86483","SK 510P-550-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86482","SK 510P-370-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86481","SK 510P-250-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86480","SK 510P-221-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86479","SK 510P-151-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86478","SK 510P-111-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86477","SK 510P-750-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86476","SK 510P-550-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86475","SK 510P-370-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86474","SK 510P-250-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86450","SK 500P-112-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86449","SK 500P-751-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86448","SK 500P-551-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86447","SK 500P-401-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86446","SK 500P-301-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86445","SK 500P-221-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86444","SK 500P-151-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86443","SK 500P-111-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86442","SK 500P-750-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86441","SK 500P-550-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86440","SK 500P-370-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86439","SK 500P-250-340-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86438","SK 500P-221-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86437","SK 500P-151-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86436","SK 500P-111-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86435","SK 500P-750-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86434","SK 500P-550-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_10_86433","SK 500P-370-123-A","Lighting","Lighting","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86432","SK 500P-250-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86504","SK 530P-111-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86503","SK 530P-750-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86502","SK 530P-550-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86501","SK 530P-370-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86500","SK 530P-250-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86499","SK 530P-221-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86498","SK 530P-151-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86497","SK 530P-111-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86496","SK 530P-750-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86495","SK 530P-550-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86494","SK 530P-370-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86493","SK 530P-250-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86492","SK 510P-112-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86491","SK 510P-751-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86490","SK 510P-551-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86489","SK 510P-401-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86488","SK 510P-301-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86487","SK 510P-221-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86486","SK 510P-151-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86485","SK 510P-111-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86484","SK 510P-750-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86483","SK 510P-550-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86482","SK 510P-370-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86481","SK 510P-250-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86480","SK 510P-221-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86479","SK 510P-151-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86478","SK 510P-111-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86477","SK 510P-750-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86476","SK 510P-550-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86475","SK 510P-370-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86474","SK 510P-250-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86450","SK 500P-112-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86449","SK 500P-751-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86448","SK 500P-551-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86447","SK 500P-401-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86446","SK 500P-301-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86445","SK 500P-221-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86444","SK 500P-151-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86443","SK 500P-111-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86442","SK 500P-750-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86441","SK 500P-550-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86440","SK 500P-370-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86439","SK 500P-250-340-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86438","SK 500P-221-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86437","SK 500P-151-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86436","SK 500P-111-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86435","SK 500P-750-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86434","SK 500P-550-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_11_86433","SK 500P-370-123-A","Appliances","Motors, Drives & Fans","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86432","SK 500P-250-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86504","SK 530P-111-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86503","SK 530P-750-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86502","SK 530P-550-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86501","SK 530P-370-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86500","SK 530P-250-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86499","SK 530P-221-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86498","SK 530P-151-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86497","SK 530P-111-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86496","SK 530P-750-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86495","SK 530P-550-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86494","SK 530P-370-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86493","SK 530P-250-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86492","SK 510P-112-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86491","SK 510P-751-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86490","SK 510P-551-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86489","SK 510P-401-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86488","SK 510P-301-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86487","SK 510P-221-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86486","SK 510P-151-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86485","SK 510P-111-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86484","SK 510P-750-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86483","SK 510P-550-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86482","SK 510P-370-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86481","SK 510P-250-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86480","SK 510P-221-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86479","SK 510P-151-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86478","SK 510P-111-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86477","SK 510P-750-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86476","SK 510P-550-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86475","SK 510P-370-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86474","SK 510P-250-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86450","SK 500P-112-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86449","SK 500P-751-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86448","SK 500P-551-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86447","SK 500P-401-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86446","SK 500P-301-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86445","SK 500P-221-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86444","SK 500P-151-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
